input9649_oro	input9649	oro	EMOZIONI	inconsistent
input25357_ortaggi	input25357	ortaggi	EMOZIONI	inconsistent
input33674_ossa	input33674	ossa	EMOZIONI	inconsistent
input9148_pacco	input9148	pacco	EMOZIONI	inconsistent
input25357_pala	input25357	pala	EMOZIONI	inconsistent
input25362_pala	input25362	pala	EMOZIONI	inconsistent
input29818_pallone	input29818	pallone	EMOZIONI	inconsistent
input23509_panna	input23509	panna	EMOZIONI	inconsistent
input24268_parole	input24268	parole	EMOZIONI	inconsistent
input24014_passamontagna	input24014	passamontagna	EMOZIONI	inconsistent
input36201_pasta	input36201	pasta	EMOZIONI	inconsistent
input11497_pavimento	input11497	pavimento	EMOZIONI	inconsistent
input14101_pavimento	input14101	pavimento	EMOZIONI	inconsistent
input26117_pedale	input26117	pedale	EMOZIONI	inconsistent
input28726_penna	input28726	penna	EMOZIONI	inconsistent
input33259_penna	input33259	penna	EMOZIONI	inconsistent
input36198_pentolone	input36198	pentolone	EMOZIONI	inconsistent
input22339_pesi	input22339	pesi	EMOZIONI	inconsistent
input23515_pesi	input23515	pesi	EMOZIONI	inconsistent
input24019_pesi	input24019	pesi	EMOZIONI	inconsistent
input36201_piatto	input36201	piatto	EMOZIONI	inconsistent
input22341_pioggia	input22341	pioggia	EMOZIONI	inconsistent
input23517_pioggia	input23517	pioggia	EMOZIONI	inconsistent
input24021_pioggia	input24021	pioggia	EMOZIONI	inconsistent
input2596_pioggia	input2596	pioggia	EMOZIONI	inconsistent
input2602_pioggia	input2602	pioggia	EMOZIONI	inconsistent
input31412_pioggia	input31412	pioggia	EMOZIONI	inconsistent
input33001_pioggia	input33001	pioggia	EMOZIONI	inconsistent
input33253_pioggia	input33253	pioggia	EMOZIONI	inconsistent
input33673_pioggia	input33673	pioggia	EMOZIONI	inconsistent
input30901_pistola	input30901	pistola	EMOZIONI	inconsistent
input31405_pistola	input31405	pistola	EMOZIONI	inconsistent
input29809_pistole	input29809	pistole	EMOZIONI	inconsistent
input25367_podcast	input25367	podcast	EMOZIONI	inconsistent
input22338_poligoni	input22338	poligoni	EMOZIONI	inconsistent
input11497_polvere	input11497	polvere	EMOZIONI	inconsistent
input33763_porta penne	input33763	porta penne	EMOZIONI	inconsistent
input14104_preda	input14104	preda	EMOZIONI	inconsistent
input25360_programma	input25360	programma	EMOZIONI	inconsistent
input29809_proiettili	input29809	proiettili	EMOZIONI	inconsistent
input31408_pugni	input31408	pugni	EMOZIONI	inconsistent
input74_rami	input74	rami	EMOZIONI	inconsistent
input14700_regali	input14700	regali	EMOZIONI	inconsistent
input29819_regali	input29819	regali	EMOZIONI	inconsistent
input9652_regalo	input9652	regalo	EMOZIONI	inconsistent
input73_remi	input73	remi	EMOZIONI	inconsistent
input5120_ribalta	input5120	ribalta	EMOZIONI	inconsistent
input25357_risotto	input25357	risotto	EMOZIONI	inconsistent
input2599_rosario	input2599	rosario	EMOZIONI	inconsistent
input25362_ruspa	input25362	ruspa	EMOZIONI	inconsistent
input2604_sangue	input2604	sangue	EMOZIONI	inconsistent
input30985_sangue	input30985	sangue	EMOZIONI	inconsistent
input35270_sangue	input35270	sangue	EMOZIONI	inconsistent
input13765_sapone	input13765	sapone	EMOZIONI	inconsistent
input2603_sapone	input2603	sapone	EMOZIONI	inconsistent
input27799_sbarre	input27799	sbarre	EMOZIONI	inconsistent
input28387_sbarre	input28387	sbarre	EMOZIONI	inconsistent
input28723_sbarre	input28723	sbarre	EMOZIONI	inconsistent
input14107_scaffali	input14107	scaffali	EMOZIONI	inconsistent
input11499_scale	input11499	scale	EMOZIONI	inconsistent
input11503_scarpe	input11503	scarpe	EMOZIONI	inconsistent
input13771_scarpe	input13771	scarpe	EMOZIONI	inconsistent
input29818_scarpe	input29818	scarpe	EMOZIONI	inconsistent
input33002_scheletro	input33002	scheletro	EMOZIONI	inconsistent
input33674_scheletro	input33674	scheletro	EMOZIONI	inconsistent
input19822_schiena	input19822	schiena	EMOZIONI	inconsistent
input28386_schiena	input28386	schiena	EMOZIONI	inconsistent
input33259_scrivania	input33259	scrivania	EMOZIONI	inconsistent
input13770_scudo	input13770	scudo	EMOZIONI	inconsistent
input33763_sedia	input33763	sedia	EMOZIONI	inconsistent
input33255_siringa	input33255	siringa	EMOZIONI	inconsistent
input16035_soldi	input16035	soldi	EMOZIONI	inconsistent
input2174_soldi	input2174	soldi	EMOZIONI	inconsistent
input22334_soldi	input22334	soldi	EMOZIONI	inconsistent
input24014_soldi	input24014	soldi	EMOZIONI	inconsistent
input24017_soldi	input24017	soldi	EMOZIONI	inconsistent
input2594_soldi	input2594	soldi	EMOZIONI	inconsistent
input30909_soldi	input30909	soldi	EMOZIONI	inconsistent
input31413_soldi	input31413	soldi	EMOZIONI	inconsistent
input33260_soldi	input33260	soldi	EMOZIONI	inconsistent
input28717_souvenir	input28717	souvenir	EMOZIONI	inconsistent
input30901_spada	input30901	spada	EMOZIONI	inconsistent
input2603_spazzolino	input2603	spazzolino	EMOZIONI	inconsistent
input24021_sponde	input24021	sponde	EMOZIONI	inconsistent
input33259_stampante	input33259	stampante	EMOZIONI	inconsistent
input30996_stelle filanti	input30996	stelle filanti	EMOZIONI	inconsistent
input33763_tavolo	input33763	tavolo	EMOZIONI	inconsistent
input35277_tavolo	input35277	tavolo	EMOZIONI	inconsistent
input29811_telefono	input29811	telefono	EMOZIONI	inconsistent
input25367_televisione	input25367	televisione	EMOZIONI	inconsistent
input26459_televisione	input26459	televisione	EMOZIONI	inconsistent
input24276_tenda	input24276	tenda	EMOZIONI	inconsistent
input25368_tenda	input25368	tenda	EMOZIONI	inconsistent
input26124_tenda	input26124	tenda	EMOZIONI	inconsistent
input26460_tenda	input26460	tenda	EMOZIONI	inconsistent
input33011_tesina	input33011	tesina	EMOZIONI	inconsistent
input24024_tesoro	input24024	tesoro	EMOZIONI	inconsistent
input2601_testo	input2601	testo	EMOZIONI	inconsistent
input16037_the	input16037	the	EMOZIONI	inconsistent
input24021_tombini	input24021	tombini	EMOZIONI	inconsistent
input25362_transenna	input25362	transenna	EMOZIONI	inconsistent
input25362_trapano	input25362	trapano	EMOZIONI	inconsistent
input9145_trofeo	input9145	trofeo	EMOZIONI	inconsistent
input9151_trofeo	input9151	trofeo	EMOZIONI	inconsistent
input9155_trofeo	input9155	trofeo	EMOZIONI	inconsistent
input18302_tuorlo	input18302	tuorlo	EMOZIONI	inconsistent
input33003_vaccino	input33003	vaccino	EMOZIONI	inconsistent
input11503_vestiti	input11503	vestiti	EMOZIONI	inconsistent
input13771_vestiti	input13771	vestiti	EMOZIONI	inconsistent
input14107_vestiti	input14107	vestiti	EMOZIONI	inconsistent
input28726_vestiti	input28726	vestiti	EMOZIONI	inconsistent
input11498_vetro	input11498	vetro	EMOZIONI	inconsistent
input13766_vetro	input13766	vetro	EMOZIONI	inconsistent
input25360_videocassetta	input25360	videocassetta	EMOZIONI	inconsistent
input31409_vini	input31409	vini	EMOZIONI	inconsistent
input14693_vino	input14693	vino	EMOZIONI	inconsistent
input29813_vino	input29813	vino	EMOZIONI	inconsistent
input16033_vite	input16033	vite	EMOZIONI	inconsistent
input24013_zuppa inglese	input24013	zuppa inglese	EMOZIONI	inconsistent
input14272_Achille	input14272	Achille	EMOZIONI	inconsistent
input14694_Arianna	input14694	Arianna	EMOZIONI	inconsistent
input13772_Aristotele	input13772	Aristotele	EMOZIONI	inconsistent
input14108_Aristotele	input14108	Aristotele	EMOZIONI	inconsistent
input2597_Gesù	input2597	Gesù	EMOZIONI	inconsistent
input2599_Gesù	input2599	Gesù	EMOZIONI	inconsistent
input13772_Goethe	input13772	Goethe	EMOZIONI	inconsistent
input14696_Hegel	input14696	Hegel	EMOZIONI	inconsistent
input11504_Kant	input11504	Kant	EMOZIONI	inconsistent
input13772_Marx	input13772	Marx	EMOZIONI	inconsistent
input13772_Platone	input13772	Platone	EMOZIONI	inconsistent
input11504_Schopenhauer	input11504	Schopenhauer	EMOZIONI	inconsistent
input14694_Teseo	input14694	Teseo	EMOZIONI	inconsistent
input14692_Zeus	input14692	Zeus	EMOZIONI	inconsistent
input26458_adulti	input26458	adulti	EMOZIONI	inconsistent
input33258_adulto	input33258	adulto	EMOZIONI	inconsistent
input329_alunni	input329	alunni	EMOZIONI	inconsistent
input24267_amici	input24267	amici	EMOZIONI	inconsistent
input25359_amici	input25359	amici	EMOZIONI	inconsistent
input26115_amici	input26115	amici	EMOZIONI	inconsistent
input26124_amici	input26124	amici	EMOZIONI	inconsistent
input26458_amici	input26458	amici	EMOZIONI	inconsistent
input28717_amici	input28717	amici	EMOZIONI	inconsistent
input30907_amici	input30907	amici	EMOZIONI	inconsistent
input9652_amici	input9652	amici	EMOZIONI	inconsistent
input26122_amico	input26122	amico	EMOZIONI	inconsistent
input25362_anziano	input25362	anziano	EMOZIONI	inconsistent
input28723_assassino	input28723	assassino	EMOZIONI	inconsistent
input25361_atleta	input25361	atleta	EMOZIONI	inconsistent
input3350_autorità	input3350	autorità	EMOZIONI	inconsistent
input17465_avventuriero	input17465	avventuriero	EMOZIONI	inconsistent
input30912_bambini	input30912	bambini	EMOZIONI	inconsistent
input9658_bambini	input9658	bambini	EMOZIONI	inconsistent
input14105_bambino	input14105	bambino	EMOZIONI	inconsistent
input24022_bambino	input24022	bambino	EMOZIONI	inconsistent
input33762_bambino	input33762	bambino	EMOZIONI	inconsistent
input14101_befana	input14101	befana	EMOZIONI	inconsistent
input14689_bello figo gu	input14689	bello figo gu	EMOZIONI	inconsistent
input2593_carabiniere	input2593	carabiniere	EMOZIONI	inconsistent
input33679_colleghi	input33679	colleghi	EMOZIONI	inconsistent
input1595_complici	input1595	complici	EMOZIONI	inconsistent
input36203_contadino	input36203	contadino	EMOZIONI	inconsistent
input331_coppia	input331	coppia	EMOZIONI	inconsistent
input25361_corridore	input25361	corridore	EMOZIONI	inconsistent
input18312_credenti	input18312	credenti	EMOZIONI	inconsistent
input2599_cristo	input2599	cristo	EMOZIONI	inconsistent
input28721_detective	input28721	detective	EMOZIONI	inconsistent
input14692_dio	input14692	dio	EMOZIONI	inconsistent
input2597_dio	input2597	dio	EMOZIONI	inconsistent
input2599_dio	input2599	dio	EMOZIONI	inconsistent
input33255_dottore	input33255	dottore	EMOZIONI	inconsistent
input9654_dottore	input9654	dottore	EMOZIONI	inconsistent
input25359_famiglia	input25359	famiglia	EMOZIONI	inconsistent
input26458_famiglia	input26458	famiglia	EMOZIONI	inconsistent
input28717_famiglia	input28717	famiglia	EMOZIONI	inconsistent
input28718_famiglia	input28718	famiglia	EMOZIONI	inconsistent
input30905_famiglia	input30905	famiglia	EMOZIONI	inconsistent
input35270_famiglia	input35270	famiglia	EMOZIONI	inconsistent
input9656_famiglia	input9656	famiglia	EMOZIONI	inconsistent
input31405_fanteria	input31405	fanteria	EMOZIONI	inconsistent
input36198_fata	input36198	fata	EMOZIONI	inconsistent
input31415_fratelli	input31415	fratelli	EMOZIONI	inconsistent
input24022_genitori	input24022	genitori	EMOZIONI	inconsistent
input24267_genitori	input24267	genitori	EMOZIONI	inconsistent
input31406_gente	input31406	gente	EMOZIONI	inconsistent
input24275_giornalista	input24275	giornalista	EMOZIONI	inconsistent
input25367_giornalista	input25367	giornalista	EMOZIONI	inconsistent
input25358_guida	input25358	guida	EMOZIONI	inconsistent
input28721_indagato	input28721	indagato	EMOZIONI	inconsistent
input33759_infermiere	input33759	infermiere	EMOZIONI	inconsistent
input9654_infermiere	input9654	infermiere	EMOZIONI	inconsistent
input26458_insegnanti	input26458	insegnanti	EMOZIONI	inconsistent
input22337_ladro	input22337	ladro	EMOZIONI	inconsistent
input24017_ladro	input24017	ladro	EMOZIONI	inconsistent
input28723_ladro	input28723	ladro	EMOZIONI	inconsistent
input14699_mamma	input14699	mamma	EMOZIONI	inconsistent
input26115_mamma	input26115	mamma	EMOZIONI	inconsistent
input2593_marinaio	input2593	marinaio	EMOZIONI	inconsistent
input16038_minotauro	input16038	minotauro	EMOZIONI	inconsistent
input25362_operaio	input25362	operaio	EMOZIONI	inconsistent
input14699_papà	input14699	papà	EMOZIONI	inconsistent
input11508_partner	input11508	partner	EMOZIONI	inconsistent
input31912_paziente	input31912	paziente	EMOZIONI	inconsistent
input9654_pazienti	input9654	pazienti	EMOZIONI	inconsistent
input14103_persona	input14103	persona	EMOZIONI	inconsistent
input24015_persona	input24015	persona	EMOZIONI	inconsistent
input24017_persona	input24017	persona	EMOZIONI	inconsistent
input4367_persona	input4367	persona	EMOZIONI	inconsistent
input30904_persone	input30904	persone	EMOZIONI	inconsistent
input31406_persone	input31406	persone	EMOZIONI	inconsistent
input33012_persone	input33012	persone	EMOZIONI	inconsistent
input81_persone	input81	persone	EMOZIONI	inconsistent
input24023_persone insieme	input24023	persone insieme	EMOZIONI	inconsistent
input33674_pirata	input33674	pirata	EMOZIONI	inconsistent
input31408_polizia	input31408	polizia	EMOZIONI	inconsistent
input2593_poliziotto	input2593	poliziotto	EMOZIONI	inconsistent
input36200_popolazione	input36200	popolazione	EMOZIONI	inconsistent
input2597_prete	input2597	prete	EMOZIONI	inconsistent
input2599_prete	input2599	prete	EMOZIONI	inconsistent
input329_professori	input329	professori	EMOZIONI	inconsistent
input28384_psicologo	input28384	psicologo	EMOZIONI	inconsistent
input10158_rabbi	input10158	rabbi	EMOZIONI	inconsistent
input9649_re	input9649	re	EMOZIONI	inconsistent
input9649_regina	input9649	regina	EMOZIONI	inconsistent
input2597_sacerdote	input2597	sacerdote	EMOZIONI	inconsistent
input2599_sacerdote	input2599	sacerdote	EMOZIONI	inconsistent
input17381_scout	input17381	scout	EMOZIONI	inconsistent
input9649_sovrani	input9649	sovrani	EMOZIONI	inconsistent
input14695_spettatori	input14695	spettatori	EMOZIONI	inconsistent
input18305_storici	input18305	storici	EMOZIONI	inconsistent
input36198_strega	input36198	strega	EMOZIONI	inconsistent
input2598_studenti	input2598	studenti	EMOZIONI	inconsistent
input330_tasso	input330	tasso	EMOZIONI	inconsistent
input25367_testimone	input25367	testimone	EMOZIONI	inconsistent
input19819_uomo	input19819	uomo	EMOZIONI	inconsistent
input33254_uomo	input33254	uomo	EMOZIONI	inconsistent
input35276_vagabondo	input35276	vagabondo	EMOZIONI	inconsistent
input36200_vagabondo	input36200	vagabondo	EMOZIONI	inconsistent
input3015_viaggiatore	input3015	viaggiatore	EMOZIONI	inconsistent
input24182_vigile	input24182	vigile	EMOZIONI	inconsistent
input16188_Gesù	input16188	Gesù	FUNZIONI	inconsistent
input19379_Gesù	input19379	Gesù	FUNZIONI	inconsistent
input12740_Hegel	input12740	Hegel	FUNZIONI	inconsistent
input12740_Kant	input12740	Kant	FUNZIONI	inconsistent
input14672_Nietzsche	input14672	Nietzsche	FUNZIONI	inconsistent
input20210_Rocky balboa	input20210	Rocky balboa	FUNZIONI	inconsistent
input27773_Sherlock Holmes	input27773	Sherlock Holmes	FUNZIONI	inconsistent
input35920_Shrek	input35920	Shrek	FUNZIONI	inconsistent
input35922_Shrek	input35922	Shrek	FUNZIONI	inconsistent
input35927_Togliatti	input35927	Togliatti	FUNZIONI	inconsistent
input11647_acquirente	input11647	acquirente	FUNZIONI	inconsistent
input33071_adulto	input33071	adulto	FUNZIONI	inconsistent
input21477_africano	input21477	africano	FUNZIONI	inconsistent
input28700_aiutante	input28700	aiutante	FUNZIONI	inconsistent
input6860_alunni	input6860	alunni	FUNZIONI	inconsistent
input10132_amici	input10132	amici	FUNZIONI	inconsistent
input12742_amici	input12742	amici	FUNZIONI	inconsistent
input21472_amici	input21472	amici	FUNZIONI	inconsistent
input25923_amici	input25923	amici	FUNZIONI	inconsistent
input29711_amici	input29711	amici	FUNZIONI	inconsistent
input35921_amici	input35921	amici	FUNZIONI	inconsistent
input25930_amico	input25930	amico	FUNZIONI	inconsistent
input12735_angelo	input12735	angelo	FUNZIONI	inconsistent
input12737_assassini	input12737	assassini	FUNZIONI	inconsistent
input21642_atleta	input21642	atleta	FUNZIONI	inconsistent
input31222_attore	input31222	attore	FUNZIONI	inconsistent
input12738_avvocato	input12738	avvocato	FUNZIONI	inconsistent
input19375_avvocato	input19375	avvocato	FUNZIONI	inconsistent
input31222_ballerina	input31222	ballerina	FUNZIONI	inconsistent
input16608_bambina	input16608	bambina	FUNZIONI	inconsistent
input14671_bambino	input14671	bambino	FUNZIONI	inconsistent
input14676_bambino	input14676	bambino	FUNZIONI	inconsistent
input16188_bambino	input16188	bambino	FUNZIONI	inconsistent
input16608_bambino	input16608	bambino	FUNZIONI	inconsistent
input22066_bambino	input22066	bambino	FUNZIONI	inconsistent
input11641_befana	input11641	befana	FUNZIONI	inconsistent
input36089_beneficiaria	input36089	beneficiaria	FUNZIONI	inconsistent
input22738_bimbo	input22738	bimbo	FUNZIONI	inconsistent
input21642_calciatore	input21642	calciatore	FUNZIONI	inconsistent
input6858_cameriere	input6858	cameriere	FUNZIONI	inconsistent
input20209_cantante	input20209	cantante	FUNZIONI	inconsistent
input20218_cantante	input20218	cantante	FUNZIONI	inconsistent
input20302_cantante	input20302	cantante	FUNZIONI	inconsistent
input21469_cantante	input21469	cantante	FUNZIONI	inconsistent
input21646_cantante	input21646	cantante	FUNZIONI	inconsistent
input31222_cantante	input31222	cantante	FUNZIONI	inconsistent
input35928_capo rizzuto	input35928	capo rizzuto	FUNZIONI	inconsistent
input11641_casalinga	input11641	casalinga	FUNZIONI	inconsistent
input10129_cavalieri	input10129	cavalieri	FUNZIONI	inconsistent
input31222_chef	input31222	chef	FUNZIONI	inconsistent
input10134_chirurgo	input10134	chirurgo	FUNZIONI	inconsistent
input26930_cittadino	input26930	cittadino	FUNZIONI	inconsistent
input27770_cittadino	input27770	cittadino	FUNZIONI	inconsistent
input26762_cittadino attivo	input26762	cittadino attivo	FUNZIONI	inconsistent
input31222_comico	input31222	comico	FUNZIONI	inconsistent
input11647_commesso	input11647	commesso	FUNZIONI	inconsistent
input1145_compagni	input1145	compagni	FUNZIONI	inconsistent
input4672_comunità	input4672	comunità	FUNZIONI	inconsistent
input14928_condurre il bambino verso la religione	input14928	condurre il bambino verso la religione	FUNZIONI	inconsistent
input35255_contadino	input35255	contadino	FUNZIONI	inconsistent
input23907_coppia	input23907	coppia	FUNZIONI	inconsistent
input4087_credenti	input4087	credenti	FUNZIONI	inconsistent
input26683_criminale	input26683	criminale	FUNZIONI	inconsistent
input9300_criminale	input9300	criminale	FUNZIONI	inconsistent
input14668_dio	input14668	dio	FUNZIONI	inconsistent
input19380_divinità	input19380	divinità	FUNZIONI	inconsistent
input14675_donna	input14675	donna	FUNZIONI	inconsistent
input6854_donna	input6854	donna	FUNZIONI	inconsistent
input10134_dottore	input10134	dottore	FUNZIONI	inconsistent
input34406_esercito	input34406	esercito	FUNZIONI	inconsistent
input35246_esercito	input35246	esercito	FUNZIONI	inconsistent
input26683_evaso	input26683	evaso	FUNZIONI	inconsistent
input26683_evasore	input26683	evasore	FUNZIONI	inconsistent
input21641_famiglia	input21641	famiglia	FUNZIONI	inconsistent
input22729_famiglia	input22729	famiglia	FUNZIONI	inconsistent
input22731_famiglia	input22731	famiglia	FUNZIONI	inconsistent
input23653_famiglia	input23653	famiglia	FUNZIONI	inconsistent
input24915_famiglia	input24915	famiglia	FUNZIONI	inconsistent
input25923_famiglia	input25923	famiglia	FUNZIONI	inconsistent
input25930_famiglia	input25930	famiglia	FUNZIONI	inconsistent
input28694_famiglia	input28694	famiglia	FUNZIONI	inconsistent
input34406_famiglia	input34406	famiglia	FUNZIONI	inconsistent
input35921_famiglia	input35921	famiglia	FUNZIONI	inconsistent
input9632_famiglia	input9632	famiglia	FUNZIONI	inconsistent
input35918_fascisti	input35918	fascisti	FUNZIONI	inconsistent
input26681_forze dell'ordine	input26681	forze dell'ordine	FUNZIONI	inconsistent
input35926_galantuomo	input35926	galantuomo	FUNZIONI	inconsistent
input6856_genitori	input6856	genitori	FUNZIONI	inconsistent
input31214_gente	input31214	gente	FUNZIONI	inconsistent
input31216_giovani	input31216	giovani	FUNZIONI	inconsistent
input10980_giudice	input10980	giudice	FUNZIONI	inconsistent
input14667_giudice	input14667	giudice	FUNZIONI	inconsistent
input19375_giudice	input19375	giudice	FUNZIONI	inconsistent
input4089_giudice	input4089	giudice	FUNZIONI	inconsistent
input7526_governo	input7526	governo	FUNZIONI	inconsistent
input16010_gruppo	input16010	gruppo	FUNZIONI	inconsistent
input26601_guida	input26601	guida	FUNZIONI	inconsistent
input4004_guida	input4004	guida	FUNZIONI	inconsistent
input35924_immigrato	input35924	immigrato	FUNZIONI	inconsistent
input10134_infermiere	input10134	infermiere	FUNZIONI	inconsistent
input20215_iron man	input20215	iron man	FUNZIONI	inconsistent
input12737_killer	input12737	killer	FUNZIONI	inconsistent
input23657_ladri	input23657	ladri	FUNZIONI	inconsistent
input22733_ladro	input22733	ladro	FUNZIONI	inconsistent
input16188_madrina	input16188	madrina	FUNZIONI	inconsistent
input35250_mago	input35250	mago	FUNZIONI	inconsistent
input35922_mago	input35922	mago	FUNZIONI	inconsistent
input10974_medici	input10974	medici	FUNZIONI	inconsistent
input32559_medico	input32559	medico	FUNZIONI	inconsistent
input35924_migrante	input35924	migrante	FUNZIONI	inconsistent
input20209_musicista	input20209	musicista	FUNZIONI	inconsistent
input35918_nazisti	input35918	nazisti	FUNZIONI	inconsistent
input35750_onorevole	input35750	onorevole	FUNZIONI	inconsistent
input16177_operaio	input16177	operaio	FUNZIONI	inconsistent
input16188_padrino	input16188	padrino	FUNZIONI	inconsistent
input14671_pagliaccio	input14671	pagliaccio	FUNZIONI	inconsistent
input16183_pagliaccio	input16183	pagliaccio	FUNZIONI	inconsistent
input8711_pagliaccio	input8711	pagliaccio	FUNZIONI	inconsistent
input5764_pazienti	input5764	pazienti	FUNZIONI	inconsistent
input20219_persona	input20219	persona	FUNZIONI	inconsistent
input6106_persona	input6106	persona	FUNZIONI	inconsistent
input1141_persone	input1141	persone	FUNZIONI	inconsistent
input1144_persone	input1144	persone	FUNZIONI	inconsistent
input29704_persone	input29704	persone	FUNZIONI	inconsistent
input31221_persone	input31221	persone	FUNZIONI	inconsistent
input35333_persone	input35333	persone	FUNZIONI	inconsistent
input21469_pianista	input21469	pianista	FUNZIONI	inconsistent
input32474_pirata	input32474	pirata	FUNZIONI	inconsistent
input26681_polizia	input26681	polizia	FUNZIONI	inconsistent
input26933_polizia	input26933	polizia	FUNZIONI	inconsistent
input34416_popolazione	input34416	popolazione	FUNZIONI	inconsistent
input19373_popoli	input19373	popoli	FUNZIONI	inconsistent
input14676_prete	input14676	prete	FUNZIONI	inconsistent
input4085_prete	input4085	prete	FUNZIONI	inconsistent
input4087_prete	input4087	prete	FUNZIONI	inconsistent
input10129_principe	input10129	principe	FUNZIONI	inconsistent
input35922_principe	input35922	principe	FUNZIONI	inconsistent
input35922_principessa	input35922	principessa	FUNZIONI	inconsistent
input6854_principessa	input6854	principessa	FUNZIONI	inconsistent
input1145_professori	input1145	professori	FUNZIONI	inconsistent
input12735_qualcuno che ci protegge	input12735	qualcuno che ci protegge	FUNZIONI	inconsistent
input6769_raccoglitore	input6769	raccoglitore	FUNZIONI	inconsistent
input6863_ragazzi	input6863	ragazzi	FUNZIONI	inconsistent
input10129_re	input10129	re	FUNZIONI	inconsistent
input10643_re	input10643	re	FUNZIONI	inconsistent
input6854_re	input6854	re	FUNZIONI	inconsistent
input10129_regina	input10129	regina	FUNZIONI	inconsistent
input22739_sindaco	input22739	sindaco	FUNZIONI	inconsistent
input16185_squali	input16185	squali	FUNZIONI	inconsistent
input11641_strega	input11641	strega	FUNZIONI	inconsistent
input35250_strega	input35250	strega	FUNZIONI	inconsistent
input25922_studenti	input25922	studenti	FUNZIONI	inconsistent
input19380_tribù	input19380	tribù	FUNZIONI	inconsistent
input21475_tribù	input21475	tribù	FUNZIONI	inconsistent
input35924_tribù	input35924	tribù	FUNZIONI	inconsistent
input13584_una persona	input13584	una persona	FUNZIONI	inconsistent
input8785_una persona importante	input8785	una persona importante	FUNZIONI	inconsistent
input14675_uomo	input14675	uomo	FUNZIONI	inconsistent
input35252_vagabondo	input35252	vagabondo	FUNZIONI	inconsistent
input25932_zanzare	input25932	zanzare	FUNZIONI	inconsistent
input23559_abbraccio	input23559	abbraccio	LUOGHI	inconsistent
input35158_aiutare	input35158	aiutare	LUOGHI	inconsistent
input19782_allestimento	input19782	allestimento	LUOGHI	inconsistent
input18685_aprire le palpebre	input18685	aprire le palpebre	LUOGHI	inconsistent
input30790_audizione	input30790	audizione	LUOGHI	inconsistent
input5170_avventura	input5170	avventura	LUOGHI	inconsistent
input6005_azione	input6005	azione	LUOGHI	inconsistent
input18948_balli	input18948	balli	LUOGHI	inconsistent
input14914_battaglia	input14914	battaglia	LUOGHI	inconsistent
input16169_bere	input16169	bere	LUOGHI	inconsistent
input33976_bonifica	input33976	bonifica	LUOGHI	inconsistent
input34816_bonifica	input34816	bonifica	LUOGHI	inconsistent
input36076_bonifica	input36076	bonifica	LUOGHI	inconsistent
input33724_camminare	input33724	camminare	LUOGHI	inconsistent
input34820_camminare	input34820	camminare	LUOGHI	inconsistent
input18941_camminata	input18941	camminata	LUOGHI	inconsistent
input33896_cammino	input33896	cammino	LUOGHI	inconsistent
input29528_campa	input29528	campa	LUOGHI	inconsistent
input33982_carezza	input33982	carezza	LUOGHI	inconsistent
input35151_carezza	input35151	carezza	LUOGHI	inconsistent
input35743_cerimonie	input35743	cerimonie	LUOGHI	inconsistent
input35151_colpo	input35151	colpo	LUOGHI	inconsistent
input33899_coltivazioni	input33899	coltivazioni	LUOGHI	inconsistent
input21374_competizione	input21374	competizione	LUOGHI	inconsistent
input961_competizione	input961	competizione	LUOGHI	inconsistent
input20624_competizioni matematica	input20624	competizioni matematica	LUOGHI	inconsistent
input9617_corsa	input9617	corsa	LUOGHI	inconsistent
input32299_costruzione	input32299	costruzione	LUOGHI	inconsistent
input26839_crimine	input26839	crimine	LUOGHI	inconsistent
input22384_crollo	input22384	crollo	LUOGHI	inconsistent
input9614_delitto	input9614	delitto	LUOGHI	inconsistent
input9624_delitto	input9624	delitto	LUOGHI	inconsistent
input18020_dialogo	input18020	dialogo	LUOGHI	inconsistent
input30536_distruzione	input30536	distruzione	LUOGHI	inconsistent
input33724_divertire	input33724	divertire	LUOGHI	inconsistent
input21548_divertirsi	input21548	divertirsi	LUOGHI	inconsistent
input1642_dormire	input1642	dormire	LUOGHI	inconsistent
input18013_dormire	input18013	dormire	LUOGHI	inconsistent
input3486_emancipazione	input3486	emancipazione	LUOGHI	inconsistent
input31706_esposizione	input31706	esposizione	LUOGHI	inconsistent
input31370_eventi musicali	input31370	eventi musicali	LUOGHI	inconsistent
input6177_festa compleanno	input6177	festa compleanno	LUOGHI	inconsistent
input24145_festa di compleanno	input24145	festa di compleanno	LUOGHI	inconsistent
input3314_firma	input3314	firma	LUOGHI	inconsistent
input14914_guerra	input14914	guerra	LUOGHI	inconsistent
input1642_guerra	input1642	guerra	LUOGHI	inconsistent
input18692_guerra	input18692	guerra	LUOGHI	inconsistent
input18944_guerra	input18944	guerra	LUOGHI	inconsistent
input2055_guerra	input2055	guerra	LUOGHI	inconsistent
input2148_guerra	input2148	guerra	LUOGHI	inconsistent
input31705_guerra	input31705	guerra	LUOGHI	inconsistent
input33221_guerra	input33221	guerra	LUOGHI	inconsistent
input33228_guerra	input33228	guerra	LUOGHI	inconsistent
input33473_guerra	input33473	guerra	LUOGHI	inconsistent
input33974_guerra	input33974	guerra	LUOGHI	inconsistent
input34226_guerra	input34226	guerra	LUOGHI	inconsistent
input34394_guerra	input34394	guerra	LUOGHI	inconsistent
input34730_guerra	input34730	guerra	LUOGHI	inconsistent
input34814_guerra	input34814	guerra	LUOGHI	inconsistent
